,Time,Data,Median,Mean
9631,9632,3.8083054369276033,6.5729099732321234,6.847848220391079
9632,9633,3.3982675263432305,6.572562479093648,6.847490120038742
9633,9634,3.471303987480484,6.5724924212698195,6.847139675142276
9634,9635,3.117358331132571,6.572422363445992,6.846752567581921
9635,9636,2.839152895118879,6.572278025304085,6.846336668902754
9636,9637,2.5372158022180598,6.572133687162179,6.845889525510963
9637,9638,2.1514924254382195,6.57170854728947,6.8454024538052085
9638,9639,2.195250885520718,6.571283407416761,6.8449200228924285
9639,9640,1.8255040243044451,6.571188983356961,6.844399336585521
9640,9641,2.1542676756961265,6.571094559297163,6.843912858869424
9641,9642,1.6884140306010063,6.570934934776389,6.843378167018329
9642,9643,1.8066968167763906,6.570775310255616,6.842855852245929
9643,9644,2.247282014634813,6.570491293012572,6.842379330694953
9644,9645,2.299647920347901,6.570207275769528,6.84190833728797
9645,9646,2.5858250601768833,6.569964009698141,6.841467109496439
9646,9647,2.6202996177376026,6.569720743626753,6.841029546783496
9647,9648,2.788536726895313,6.5689256098772475,6.840609512287238
9648,9649,3.044618759952554,6.568130476127743,6.840216104602263
9649,9650,2.696001184843175,6.5678547017995275,6.839786652278971
9650,9651,2.846484818206886,6.567578927471312,6.83937288149521
9651,9652,2.504720138557724,6.567550228151131,6.838923787758893
9652,9653,2.0729031954144883,6.56752152883095,6.838430053107246
9653,9654,2.253696837131775,6.566862714937894,6.8379551480714085
9654,9655,2.1047586148715327,6.5662039010448385,6.837464915390601
9655,9656,1.788284227107434,6.565731796195305,6.836942009354118
9656,9657,1.6434738792397048,6.565259691345772,6.836404216237196
9657,9658,1.9420893854942318,6.56525648706847,6.835897453467395
9658,9659,2.0139105990010977,6.565253282791168,6.835398231306253
9659,9660,2.207354552785386,6.564691252878846,6.834919137757751
9660,9661,2.114848166712699,6.564129222966524,6.834430568150978
9661,9662,2.4438889882842663,6.563754617385888,6.833976154822489
9662,9663,1.9651163981320665,6.5633800118052505,6.833472288553557
9663,9664,1.5358911986913373,6.563205742720319,6.83292411170237
9664,9665,1.3697518641675654,6.563031473635388,6.8323588584951755
9665,9666,1.2628129562387627,6.562273491278219,6.831782658836345
9666,9667,1.1721645820239415,6.561515508921049,6.831197201292452
9667,9668,0.7826881836278585,6.561468783932497,6.830571579755664
9668,9669,0.9887349790577871,6.561422058943946,6.829967397668509
9669,9670,1.2857396064857727,6.560877484855746,6.829394054567041
9670,9671,1.5343594364415942,6.560332910767546,6.828846537803715
9671,9672,1.824080096200537,6.560128931986769,6.828329088833325
9672,9673,2.290317884499891,6.559924953205994,6.827859946767334
9673,9674,2.1611760599106384,6.559843699987892,6.827377552319653
9674,9675,2.072165382214928,6.559762446769791,6.826886057521709
9675,9676,2.008191230510519,6.559657503923018,6.8263880526822085
9676,9677,1.549975007362836,6.559552561076244,6.825842799706564
9677,9678,1.2856050117524391,6.559394367218034,6.825270342815889
9678,9679,1.1767447119014367,6.559236173359824,6.82468675715302
9679,9680,0.9066527060338765,6.558924840873624,6.824075389998979
9680,9681,0.9660539869710711,6.558613508387426,6.8234702850095115
9681,9682,0.7830484228999588,6.5584981014108035,6.822846403387728
9682,9683,0.33256622487522536,6.55838269443418,6.822176127628302
9683,9684,0.7632194267008765,6.557980145523839,6.821550460889256
9684,9685,0.48859786260230614,6.557577596613497,6.820896568003526
9685,9686,0.5576014293564481,6.557467807521716,6.82024993418785
9686,9687,1.034270944287797,6.557358018429936,6.819652641012471
9687,9688,1.0715256132815023,6.557139951881101,6.819059316587643
9688,9689,0.7094202624991571,6.556921885332266,6.818428741806542
9689,9690,8.403702505522867,6.557139951881101,6.818592340750167
9690,9691,7.97916894097012,6.557358018429936,6.8187120989382
9691,9692,8.333620758836348,6.557467807521716,6.8188684040000975
9692,9693,8.76174578036374,6.557577596613497,6.8190688452851855
9693,9694,8.719570248753381,6.557980145523839,6.819264894532499
9694,9695,8.683712596881916,6.55838269443418,6.819457204764821
9695,9696,8.193964682167856,6.5584981014108035,6.819598965024454
9696,9697,8.155524446482445,6.558613508387426,6.819736731909209
9697,9698,8.604150984745669,6.558924840873624,6.819920730079226
9698,9699,8.373031575355201,6.559236173359824,6.82008086110771
9699,9700,8.482261789455439,6.559394367218034,6.820252219966303
9700,9701,8.193517470780282,6.559552561076244,6.820393779109773
9701,9702,7.794774898494772,6.559657503923018,6.820494210064152
9702,9703,7.549146230277025,6.559762446769791,6.820569305603698
9703,9704,7.647565208986304,6.559843699987892,6.820654527770163
9704,9705,7.3245348853736365,6.559924953205994,6.820706447436067
9705,9706,6.940602410249627,6.560128931986769,6.820718800203717
9706,9707,6.838675190856329,6.560332910767546,6.820720650043076
9707,9708,6.681294668544632,6.560877484855746,6.820706288075471
9708,9709,6.5889056227654414,6.561422058943946,6.820682413251564
9709,9710,6.902490871466034,6.561468783932497,6.8206908384274865
9710,9711,6.575036260404684,6.561515508921049,6.820665541900041
9711,9712,6.501761045965289,6.561468783932497,6.820632705769899
9712,9713,6.015525240603477,6.561422058943946,6.820549816089556
9713,9714,6.19479163841115,6.560877484855746,6.820485397911907
9714,9715,6.554074021563407,6.560332910767546,6.820457975227774
9715,9716,6.838808061194271,6.560877484855746,6.820459863873921
9716,9717,7.156542813693757,6.561422058943946,6.820494450984122
9717,9718,6.793272331028967,6.561468783932497,6.820491649778117
9718,9719,6.54815154670669,6.561422058943946,6.8204636283661335
9719,9720,6.404234518024752,6.560877484855746,6.8204208064412
9720,9721,6.27950328008162,6.560332910767546,6.820365162214643
9721,9722,6.033118020152151,6.560128931986769,6.820284186372012
9722,9723,5.733876069672456,6.559924953205994,6.820172450476023
9723,9724,5.4084462496870644,6.559843699987892,6.820027270899636
9724,9725,5.671213295667674,6.559762446769791,6.81990914092789
9725,9726,5.358785137866048,6.559657503923018,6.8197589122621425
9726,9727,5.563262914345564,6.559552561076244,6.819629736154615
9727,9728,5.2765283770280735,6.559394367218034,6.819471111426087
9728,9729,5.113855132914753,6.559236173359824,6.819295798857631
9729,9730,5.086395691401263,6.558924840873624,6.8191177001826615
9730,9731,5.488855914965172,6.558613508387426,6.818980996679916
9731,9732,5.773198102383603,6.5584981014108035,6.818873538511575
9732,9733,5.970946724954746,6.55838269443418,6.818786419759539
9733,9734,5.792772700877151,6.557980145523839,6.818681014610692
9734,9735,5.597034747466706,6.557577596613497,6.818555524495936
9735,9736,5.242775583124742,6.557467807521716,6.818393673639181
9736,9737,4.780602369026124,6.557358018429936,6.818184390358436
9737,9738,4.79549627520783,6.557139951881101,6.817976679523033
9738,9739,4.89210241729354,6.556921885332266,6.817778930856616
9739,9740,4.8906594102464425,6.5561384296242,6.817581074643002
9740,9741,4.771209191322438,6.555354973916133,6.8173709964289255
9741,9742,5.247081699893134,6.55471449773977,6.817209808859993
9742,9743,5.74500707417573,6.554074021563407,6.81709976033955
9743,9744,5.641010049962369,6.553400960563096,6.816979061477648
9744,9745,5.359063662797419,6.552727899562785,6.816829454971882
9745,9746,5.417395439725231,6.552705640569647,6.816685864369045
9746,9747,5.470457313725142,6.552683381576509,6.816547747148296
9747,9748,5.105262626676612,6.552227514958105,6.816372194714928
9748,9749,4.838383002785533,6.551771648339701,6.816169303219192
9749,9750,5.158160897579099,6.550749242661869,6.8159992510750245
9750,9751,5.624237260813236,6.549726836984038,6.815877031611353
9751,9752,5.7279989994330585,6.54961331504939,6.815765477260227
9752,9753,5.789015976266656,6.549499793114741,6.8156602020114825
9753,9754,5.333725229263511,6.549018309060342,6.815508271011612
9754,9755,4.946584194535166,6.548536825005943,6.815316684740317
9755,9756,4.794056045104388,6.548344185856317,6.815109503452942
9756,9757,4.444870956888362,6.54815154670669,6.814866576472665
9757,9758,4.662148062836062,6.54778974397296,6.81464596584409
9758,9759,4.193082097591583,6.54742794123923,6.814377335465132
9759,9760,4.545313530242655,6.5471744202171465,6.814144849419514
9760,9761,4.364137870825547,6.5469208991950625,6.813893849831501
9761,9762,4.494287073200539,6.546545480974726,6.813656233894539
9762,9763,4.244506495548195,6.546170062754389,6.813393082226165
9763,9764,4.566193992722186,6.545180096124158,6.813162930742193
9764,9765,4.319374551049762,6.544190129493926,6.8129075504677745
9765,9766,3.89435174258648,6.544003610974507,6.812608701828835
9766,9767,3.843573027375938,6.543817092455086,6.8123047153770635
9767,9768,3.3720198397727694,6.543779487315335,6.811952515860725
9768,9769,3.1937462583633067,6.543741882175585,6.811582139542012
9769,9770,3.4116007143074865,6.543722603884029,6.81123413734905
9770,9771,2.9867317790982977,6.543703325592473,6.810842723741614
9771,9772,2.9593059951545397,6.543637585689707,6.810448583675242
9772,9773,3.42095724683589,6.543571845786942,6.810101761682319
9773,9774,3.222409475748634,6.543166504832136,6.809734696787094
9774,9775,3.7151037017262554,6.54276116387733,6.809418110496041
9775,9776,4.0273727143084415,6.542512380857877,6.809133531384319
9776,9777,3.8677434722079496,6.542263597838424,6.80883268346991
9777,9778,3.5445226089370827,6.54133039522866,6.8084988411632485
9778,9779,3.377030286631041,6.5403971926188955,6.808147939378349
9779,9780,3.358109583709331,6.539878198138541,6.807795174720305
9780,9781,3.6806406943151866,6.5393592036581865,6.807475457464361
9781,9782,3.30124313875959,6.538673812400017,6.807117020302359
9782,9783,3.1379518442857437,6.537988421141848,6.806741965086574
9783,9784,2.775582856091961,6.5376547124207995,6.806329949642073
9784,9785,3.010984737072524,6.537321003699752,6.805942075833942
9785,9786,2.7122380609808876,6.536869581483112,6.805523753330892
9786,9787,2.600138412511552,6.536418159266472,6.8050940623795455
9787,9788,2.740851483189707,6.536155563125277,6.804678835307704
9788,9789,2.325339554037713,6.535892966984083,6.804221246250469
9789,9790,2.6413977512786913,6.535658844163884,6.803796034453231
9790,9791,3.0747090778011774,6.535424721343686,6.803415165598502
9791,9792,3.4771690342338797,6.534429814794768,6.803075475429857
9792,9793,3.7041128580559137,6.53343490824585,6.802759028721252
9793,9794,3.4424670067193217,6.53292975352282,6.802415931720844
9794,9795,3.396220206722705,6.532424598799791,6.8020681833058365
9795,9796,2.897246138409498,6.532180264375675,6.801669569377203
9796,9797,3.0592300058933777,6.531935929951558,6.801287570850768
9797,9798,3.0751370414937895,6.531824151938769,6.800907273797353
9798,9799,3.111601516470644,6.53171237392598,6.800530775608015
9799,9800,3.0410172548025516,6.531657730342193,6.8001471517793615
9800,9801,2.779187888028477,6.531603086758405,6.799736891676948
9801,9802,2.5786548528311486,6.531316326507248,6.799306256904569
9802,9803,2.2168135667216973,6.531029566256091,6.7988387987091
9803,9804,1.8855146794018978,6.530890729228144,6.798337643658171
9804,9805,2.0659714456855354,6.530751892200197,6.797854995397287
9805,9806,2.6957283229218802,6.53017919432563,6.797436667162281
9806,9807,2.2077795771490356,6.529606496451064,6.796968669090494
9807,9808,2.5400648679197664,6.5293461426889925,6.796534645456607
9808,9809,2.273935948524875,6.529085788926921,6.796073579221829
9809,9810,1.7881585819614594,6.5286858431893515,6.7955630883964195
9810,9811,1.507430524067265,6.528285897451782,6.795024088033121
9811,9812,1.1405256096447085,6.527936811582785,6.794447804046331
9812,9813,1.4733913991746728,6.52758772571379,6.793905558412491
9813,9814,1.3249101900230322,6.527466267847085,6.793348293752986
9814,9815,1.4536888369575902,6.527344809980381,6.79280426324287
9815,9816,1.2247523427720874,6.526777579071098,6.792237020789684
9816,9817,1.278868023251474,6.526210348161814,6.791675406345603
9817,9818,1.1374487709423333,6.524555392674731,6.791099502227105
9818,9819,1.3080735319457049,6.522900437187648,6.7905410924124325
9819,9820,1.2491866083198748,6.522773009256349,6.789976799695111
9820,9821,1.4023487274840665,6.522645581325052,6.789428217262343
9821,9822,1.127396931968114,6.522602502826649,6.788851753071212
9822,9823,0.8108863769938889,6.522559424328245,6.788243184876558
9823,9824,0.5703666654838475,6.52172869474418,6.787610257706425
9824,9825,0.5752341703725123,6.520897965160114,6.7869779547967735
9825,9826,0.3027705035930766,6.520378704490307,6.786318051738438
9826,9827,0.6866896770781965,6.519859443820501,6.785697350774292
9827,9828,0.8985071172473473,6.518684780572973,6.785098328569009
9828,9829,1.0819056523079307,6.517510117325445,6.784518087173519
9829,9830,0.7432618398947186,6.517460653114432,6.783903513801467
9830,9831,0.48621057644481025,6.517411188903417,6.783262918446227
9831,9832,0.9852533797775695,6.5169886631319525,6.782673210397136
9832,9833,0.9528397913432711,6.516566137360487,6.782080325883859
9833,9834,0.7618743643352155,6.516329281668337,6.781468143052707
9834,9835,0.4451346343059836,6.516092425976189,6.780823879350751
9835,9836,0.675365721004914,6.515749042645352,6.780203153633147
9836,9837,0.7893427669425928,6.5154056593145135,6.779594140683399
9837,9838,1.0163274805867977,6.515043327136052,6.779008323783612
9838,9839,1.3308063613574062,6.5146809949575895,6.778454588448473
9839,9840,1.34098203106197,6.514356905159525,6.777901999773942
9840,9841,1.404519757463592,6.51403281536146,6.7773559798326435
9841,9842,1.347074029095792,6.513748353266124,6.776804234054271
9842,9843,1.6887389581605157,6.513463891170788,6.776287311848043
9843,9844,2.186133658324579,6.512754806882107,6.775821022366784
9844,9845,2.6098349412172213,6.512045722593426,6.775397864816641
9845,9846,2.9710364582040336,6.5118475536451355,6.775011478323993
9846,9847,3.310783308351021,6.511649384696845,6.77465967288376
9847,9848,3.4538372663141375,6.511329567718953,6.774322465084555
9848,9849,3.561593162930895,6.511009750741061,6.7739962665565665
9849,9850,4.051757401746195,6.510662751889489,6.773719897128666
9850,9851,3.728739016196669,6.5103157530379185,6.77341079339494
9851,9852,3.6189976845479985,6.510256551522094,6.773090613420433
9852,9853,4.0633753077325885,6.510197350006268,6.772815599180538
9853,9854,4.342456919433534,6.509850343685152,6.772568962415797
9854,9855,3.9643481118671526,6.509503337364035,6.772284008498948
9855,9856,3.5475113944766865,6.509107360124499,6.771956819719116
9856,9857,3.2499910123167304,6.508711382884964,6.771599513661755
9857,9858,2.9684225766968844,6.508059053673121,6.771213717664904
9858,9859,3.391540620030135,6.507406724461279,6.770870916863845
9859,9860,3.267461537500729,6.506565920315139,6.770515601510968
9860,9861,3.4758905994658083,6.505725116168999,6.770181494929278
9861,9862,3.216461575912851,6.505654718488904,6.769821150179834
9862,9863,2.836303721929287,6.5055843208088096,6.769422334664448
9863,9864,3.0782831058259843,6.505583692932829,6.769048131579611
9864,9865,2.5883265296616584,6.505583065056849,6.768624338208914
9865,9866,2.89383743341502,6.505291593117381,6.768231596783331
9866,9867,2.578333779376092,6.505000121177912,6.767806959323372
9867,9868,2.214685500365511,6.504529748138273,6.7673455566623515
9868,9869,2.0806865262388943,6.504059375098633,6.7668706697406344
9869,9870,1.5968961905689232,6.503572470796975,6.766346862802522
9870,9871,1.1045531414245655,6.503085566495318,6.76577328426728
9871,9872,1.5467497879064165,6.5027690759083985,6.7652446149503875
9872,9873,1.7204329249623338,6.50245258532148,6.764733644456112
9873,9874,1.532673450966855,6.502106815643384,6.764203761916768
9874,9875,1.6164551762229138,6.501761045965289,6.763682470920748
9875,9876,1.335020841980541,6.501368067195674,6.763132788698296
9876,9877,1.4936653746536686,6.50097508842606,6.762599279797411
9877,9878,1.6346469305705524,6.50069398529,6.762080151193521
9878,9879,2.091782442128395,6.50041288215394,6.761607401147052
9879,9880,1.999965653501289,6.5000097057506725,6.761125453601744
9880,9881,2.258216350234238,6.499606529347405,6.760669739695929
9881,9882,2.7519888442789058,6.498381686264398,6.760264084879554
9882,9883,2.7005451783928542,6.497156843181393,6.759853306886385
9883,9884,2.256780457001086,6.49706736797138,6.75939771473241
9884,9885,1.7952108216814304,6.496977892761367,6.758895520813033
9885,9886,2.18093063073992,6.496871267030524,6.758432445262752
9886,9887,2.4578696794830335,6.496764641299681,6.757997473808744
9887,9888,2.6201323565564794,6.49618200984118,6.757579000394783
9888,9889,2.1579515694787377,6.49559937838268,6.7571138747571124
9889,9890,2.5269959485967117,6.49544206093999,6.75668615808106
9890,9891,2.888877878360455,6.495284743497298,6.756295114882221
9891,9892,3.1803764070681537,6.494904464390547,6.755933618854338
9892,9893,3.372476141315453,6.4945241852837965,6.755591613650908
9893,9894,3.458698020918637,6.493725125213924,6.755258392143657
9894,9895,3.8891934781667747,6.492926065144051,6.754968744350431
9895,9896,4.354607545277605,6.492775532413852,6.754726185619724
9896,9897,4.795451501942889,6.4926249996836525,6.754528219096163
9897,9898,4.827375137077402,6.492247895283507,6.754333517835098
9898,9899,4.695708916953877,6.491870790883361,6.754125554949869
9899,9900,5.065406720674753,6.491787846062499,6.753954977289842
9900,9901,5.405561697831183,6.491704901241636,6.7538187897048045
9901,9902,5.602774322164172,6.491203058523395,6.753702546070433
9902,9903,5.220966911958303,6.490701215805153,6.753547771190688
9903,9904,5.710590961212013,6.49064714349197,6.7534424645660955
9904,9905,5.485757282424279,6.490593071178788,6.7533144801963685
9905,9906,5.299806002569806,6.489842128277163,6.753167750085565
9906,9907,5.418840542215799,6.489091185375537,6.753033064791543
9907,9908,5.471058752483215,6.488703669727288,6.752903676992562
9908,9909,5.075801436140814,6.488316154079038,6.752734426589812
9909,9910,4.97600822645087,6.487871092451874,6.752555140394036
9910,9911,5.049531973862492,6.487426030824709,6.7523833087759835
9911,9912,5.130102847074921,6.4874095723688185,6.752219640448532
9912,9913,5.147744235702027,6.487393113912928,6.752057784763598
9913,9914,5.56907636616475,6.487171022404123,6.751938460432491
9914,9915,5.176812826389291,6.486948930895319,6.751779597534454
9915,9916,4.9677104357408,6.486786397320115,6.751599679305148
9916,9917,4.692300115597189,6.486623863744911,6.751392025824891
9917,9918,4.243043660040912,6.485805797123622,6.751139117137073
9918,9919,4.270055559233055,6.484987730502334,6.750888982692279
9919,9920,4.3715318475751666,6.484616215358338,6.750649128142368
9920,9921,4.380003668492892,6.484244700214344,6.750410175873479
9921,9922,4.140813212150292,6.4835822511241705,6.750147164689874
9922,9923,4.290071241311325,6.482919802033997,6.749899248140103
9923,9924,4.329061247689809,6.48219816423868,6.749655310413334
9924,9925,4.496932436743381,6.481476526443363,6.74942833581649
9925,9926,4.404805444233873,6.480335536719759,6.74919212557152
9926,9927,4.733932779167113,6.479194546996154,6.748989117679266
9927,9928,4.695385160163889,6.479148469637339,6.748782267965575
9928,9929,4.7432589516312404,6.479102392278524,6.74858028153025
9929,9930,4.767985499671357,6.479095879461136,6.748380825862389
9930,9931,4.402788397070282,6.479089366643748,6.748144636915779
9931,9932,4.282443850320589,6.478758069703151,6.747896378681123
9932,9933,4.752046182613373,6.478426772762553,6.74769544742208
9933,9934,4.259277469258126,6.4778104986416,6.747444952356833
9934,9935,4.385055499702113,6.477194224520646,6.747207167812027
9935,9936,3.914091415450588,6.4766491586156985,6.74692203136352
9936,9937,3.7508351653270715,6.47610409271075,6.746620523175331
9937,9938,3.8513071558906122,6.475983078295986,6.746329185545296
9938,9939,4.0018681263185405,6.475862063881223,6.74605305504331
9939,9940,4.457531494594263,6.47571865982791,6.7458228214859215
9940,9941,4.289469209935384,6.475575255774597,6.745575728274821
9941,9942,3.8768879020690963,6.474141840619321,6.745287185946697
9942,9943,3.4511320300776465,6.472708425464044,6.744955881998607
9943,9944,3.1829385808206005,6.472653821442469,6.744597674305407
9944,9945,3.365476488659887,6.472599217420894,6.744257893391818
9945,9946,3.1119467234082037,6.471033642337577,6.743892690177462
9946,9947,3.09167102439181,6.46946806725426,6.743525522019647
9947,9948,2.6493415777415805,6.469086013821933,6.743113963521026
9948,9949,2.280148530267406,6.468703960389605,6.742665379197651
9949,9950,2.556826784047546,6.468647642883184,6.742244691901655
9950,9951,2.12118041257593,6.468591325376764,6.741780310002416
9951,9952,2.522048551432668,6.468218899714938,6.741356301586161
9952,9953,2.1156101276046706,6.467846474053113,6.740891542601535
9953,9954,2.429101504051821,6.46764536435114,6.7404583710083505
9954,9955,1.9601876796941369,6.467444254649166,6.739978183093603
9955,9956,1.4795284096501933,6.467436666875945,6.739449813289119
9956,9957,1.0433104809623994,6.467429079102724,6.738877739438328
9957,9958,0.8665872857730736,6.466698521831045,6.73828803362856
9958,9959,1.0493851397330816,6.465967964559366,6.7377168012865685
9959,9960,1.2399351951887985,6.4658657389114325,6.737164815181538
9960,9961,0.7974028378836098,6.465763513263498,6.736568513406887
9961,9962,0.7998871764465884,6.46541791579818,6.7359725807290145
9962,9963,1.2990126021448485,6.465072318332862,6.735426865585124
9963,9964,1.2461841467047439,6.464372556479886,6.7348759580460955
9964,9965,1.3807250987907267,6.463672794626911,6.734338662425498
9965,9966,1.8516231731489545,6.463239361957024,6.7338487250896275
9966,9967,1.833784205506814,6.462805929287137,6.73335709626254
9967,9968,1.7776646961760159,6.461448970705277,6.732859936110043
9968,9969,2.0189414693445125,6.460092012123416,6.7323870784044795
9969,9970,1.8738976969631713,6.459836220898823,6.731899767533722
9970,9971,1.6989565176227541,6.459580429674229,6.731395009410173
9971,9972,1.363322465302406,6.459097829895327,6.730856694875063
9972,9973,1.5188788067288885,6.4586152301164255,6.730334086042401
9973,9974,1.930162120410734,6.458352136393495,6.729852817547751
9974,9975,2.225257930882016,6.458089042670564,6.7294012290879355
9975,9976,2.3632330996130593,6.457569808024973,6.728963561873674
9976,9977,2.1855050922733166,6.457050573379382,6.728508168622236
9977,9978,2.0835435314569057,6.4569755561028686,6.728042648013179
9978,9979,1.5882544892145911,6.456900538826354,6.727527587570369
9979,9980,1.3538098709046156,6.456863942500811,6.726989138901365
9980,9981,1.3386030016431663,6.456827346175268,6.726449274545362
9981,9982,1.419471979628236,6.455621098038821,6.7259176198373956
9982,9983,1.6076616386929756,6.454414849902375,6.725404922654071
9983,9984,1.6254125486660387,6.454249428100098,6.7248941061102006
9984,9985,1.573567906041581,6.454084006297821,6.724378199630475
9985,9986,1.8622657802825588,6.453576553549328,6.723891306738491
9986,9987,2.205112596866997,6.453069100800835,6.723438840661604
9987,9988,2.3137798480257734,6.452901949567272,6.722997344967508
9988,9989,2.3397074301131684,6.452734798333708,6.72255853328317
9989,9990,2.3771436995316506,6.452671142270756,6.722123556823335
9990,9991,2.6018384367607794,6.4526074862078024,6.721711157151624
9991,9992,2.7857251456347725,6.45159050268306,6.721317243419486
9992,9993,3.2239178324847546,6.450573519158318,6.720967258488941
9993,9994,2.955073038934727,6.450373304920033,6.720590442977679
9994,9995,2.8711770019215095,6.45017309068175,6.720205309066617
9995,9996,3.081246563339173,6.450104325654378,6.719841267575448
9996,9997,2.6125284095694106,6.450035560627006,6.719430413033285
9997,9998,2.254960085026123,6.44987868790489,6.718983876693216
9998,9999,2.1242839672866465,6.449721815182774,6.718524360750682
9999,10000,2.4471310321986897,6.448148302991703,6.718097221417827
10000,10001,2.7765463743748446,6.446574790800632,6.71770310574469
10001,10002,2.431479565592346,6.446541954922705,6.717274569098004
10002,10003,2.413903922330131,6.446509119044778,6.7168443610957285
10003,10004,2.4755943181520412,6.446375639605658,6.716420405673603
10004,10005,2.7012559640831104,6.446242160166538,6.716019089887338
10005,10006,2.8496442970165585,6.445815765570625,6.715632684251433
10006,10007,3.182494312771961,6.445389370974713,6.7152796175609675
10007,10008,2.900430700391889,6.44482967255334,6.7148984376132095
10008,10009,3.235168049858921,6.444269974131966,6.714550777468563
10009,10010,2.910339324528638,6.443574131685405,6.714170736364374
10010,10011,3.0071469582544266,6.442878289238844,6.713800441311121
10011,10012,2.7172548248289767,6.442081558201535,6.713401265760134
10012,10013,2.2765404486289635,6.441284827164225,6.712958155721471
10013,10014,2.7396871511462106,6.4403107567251325,6.7125613841012814
10014,10015,2.797988386076305,6.43933668628604,6.71217051310797
10015,10016,2.7348550523339044,6.439281708728528,6.7117734169158
10016,10017,3.2028967023383377,6.439226731171015,6.711423124741039
10017,10018,3.694133128614999,6.438904469441132,6.711121937877781
10018,10019,3.5226019363932948,6.43858220771125,6.710803690547559
10019,10020,3.6318173274790406,6.437473973257642,6.710496406479389
10020,10021,3.5372657350015957,6.436365738804034,6.710179748394219
10021,10022,3.1991048027619016,6.435857383629605,6.709829411640514
10022,10023,3.007273611568742,6.435349028455175,6.709460005694183
10023,10024,3.3479182020113836,6.435074670200178,6.709124656352235
10024,10025,3.732529586390678,6.434800311945183,6.708827739138274
10025,10026,3.707504721806405,6.4345336883019915,6.7085283851568915
10026,10027,3.7329107385688203,6.434267064658801,6.708231624645614
10027,10028,3.509860831930901,6.433103290674581,6.707912680609643
10028,10029,3.4834250069258954,6.4319395166903615,6.707591164239747
10029,10030,3.5474404189192374,6.431757373752513,6.7072760943748095
10030,10031,3.2180914577749853,6.431575230814665,6.706928254215643
10031,10032,3.0121262118855228,6.4312967386598014,6.706559952576655
10032,10033,2.6803643409477984,6.431018246504937,6.706158657289939
10033,10034,2.62467352507697,6.43067316997993,6.705751891779453
10034,10035,2.7448421960561835,6.430328093454923,6.705357182293083
10035,10036,2.7374427565926958,6.430311911404502,6.704961814175736
10036,10037,9.135061752665328,6.430328093454923,6.70520392834715
10037,10038,9.23955105356349,6.43067316997993,6.705456403653507
10038,10039,9.392426073520026,6.431018246504937,6.7057240567733265
10039,10040,9.890462112369358,6.4312967386598014,6.706041261758943
10040,10041,9.507391357566615,6.431575230814665,6.706320252904826
10041,10042,9.905062323606908,6.431757373752513,6.706638789259208
10042,10043,9.407796345530938,6.4319395166903615,6.706907748490142
10043,10044,9.683251045801498,6.433103290674581,6.7072040789657805
10044,10045,10.177121566608651,6.434267064658801,6.707549516246781
10045,10046,9.82353078696951,6.4345336883019915,6.707859687585695
10046,10047,9.362987607358646,6.434800311945183,6.708123958305289
10047,10048,9.427308559564063,6.435074670200178,6.708394577791879
10048,10049,9.25834739916004,6.435349028455175,6.708648329689717
10049,10050,9.538922297802394,6.435857383629605,6.708929948990026
10050,10051,9.672583794945576,6.436365738804034,6.70922481058051
10051,10052,9.76009297358561,6.437473973257642,6.709528319152239
10052,10053,9.526408765583222,6.43858220771125,6.709808522121146
10053,10054,9.455514156026863,6.438904469441132,6.710081617966969
10054,10055,9.609885347293682,6.439226731171015,6.710370012171776
10055,10056,9.278796200176673,6.439281708728528,6.71062542448164
10056,10057,9.581578245071201,6.43933668628604,6.71091089259545
10057,10058,9.14829796868121,6.4403107567251325,6.7111532257706425
10058,10059,7.206951492578555,6.441284827164225,6.711202514792098
10059,10060,6.969642924568247,6.442081558201535,6.711228204693666
10060,10061,7.163988804883225,6.442878289238844,6.7112732062442255
10061,10062,7.136491438442038,6.443574131685405,6.711315466056609
10062,10063,7.322333279479153,6.444269974131966,6.711376185306675
10063,10064,7.5809689904345,6.44482967255334,6.711462591586995
10064,10065,7.743853792368809,6.445389370974713,6.711565163986477
10065,10066,4.706124003651936,6.44482967255334,6.711365934783186
10066,10067,4.570969039110787,6.444269974131966,6.711153319615244
10067,10068,4.154329149372748,6.443574131685405,6.710899364095752
10068,10069,4.040725627763437,6.442878289238844,6.710634176516416
10069,10070,4.235785373969485,6.442081558201535,6.710388411987862
10070,10071,4.653566445438297,6.441284827164225,6.710184179839461
10071,10072,4.7132691993723235,6.4403107567251325,6.709985915842195
10072,10073,9.762350984209876,6.441284827164225,6.710288940270703
10073,10074,9.265425659868322,6.442081558201535,6.710542577030639
10074,10075,9.744081068107311,6.442878289238844,6.710843672662507
10075,10076,10.207487634991589,6.443574131685405,6.711190699653607
10076,10077,10.68713781229562,6.444269974131966,6.711585256278856
10077,10078,10.488682152978228,6.44482967255334,6.711960042634949
10078,10079,10.110509755219352,6.445389370974713,6.712297233796035
10079,10080,10.508820390061077,6.445815765570625,6.712673872998046
10080,10081,10.514157859903035,6.446242160166538,6.71305096693584
10081,10082,10.445227488916974,6.446375639605658,6.713421149094339
10082,10083,10.12960707792184,6.446509119044778,6.7137599555932805
10083,10084,9.774572619586262,6.446541954922705,6.714063487194231
10084,10085,9.844153207092308,6.446574790800632,6.714373858014251
10085,10086,9.894708910434844,6.448148302991703,6.714689179752543
10086,10087,10.266226666517872,6.449721815182774,6.71504127031334
